	id	advertiser_type	advertiser_id	price	price_min	price_max	features	property_type	bathrooms	bedrooms	carspaces	region	suburb	postcode	address	latitude	longitude	headline	description	labels	listingSlug
48	2015892791	Agency	28523	$500,000 - $550,000	500000	550000	['Ensuite', 'SecureParking', 'Heating']	House	2.0	4.0	4	Melbourne Region	ST ALBANS	3021	15 Larisa Road, St Albans	-37.750145	144.81926	A Position that Favours Family	<b></b><br />Completely charming, this homes clean and bright spaces offer unexpectedly spacious living immediately opposite Larisa Reserves open spaces and sporting facilities. Framed by neatly manicured gardens are delightful open plan interiors enco...	['Auction Sat 14 Dec']	15-larisa-road-st-albans-vic-3021-2015892791
49	2015814664	Agency	8627	$480,000 - $520,000	480000	520000	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Heating', 'Dishwasher', 'Shed', 'FullyFenced']	House	2.0	4.0	3	Northern Victoria	KIALLA	3631	10 Kerang Avenue, Kialla	-36.42342	145.402725	Low Maintenance, Relaxing and Superior Living...	<b></b><br />This beautiful four-bedroom executive home is ideally positioned between Lake Amaroo & Lake Lowana and provides so much more than its tranquil location. Built only seven years ago, this home is immaculate inside & out and presents as a Dis...	['Under offer']	10-kerang-avenue-kialla-vic-3631-2015814664
50	2015902091	Agency	4596	$490,000 - $530,000	490000	530000	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'Heating', 'Dishwasher', 'Study', 'Shed']	House	2.0	4.0	3	Northern Victoria	STRATHDALE	3550	118 Crook Street, Strathdale	-36.76393	144.313889	PERFECT PARKSIDE POSITION	<b></b><br />Perfectly positioned park-side home is set on an easy-care approx 762sqm block. The versatile floor plan features four bedrooms and a study, two bathrooms, two living zones, contemporary kitchen and serene outdoor spaces. Updated in all th...	['Under offer']	118-crook-street-strathdale-vic-3550-2015902091
51	2015896159	Agency	15886	$500,000-$550,000 + GST	500000	550000	['Shed']	House	2.0	10.0	6	South Eastern Victoria	WARRAGUL	3820	9 McDonald Street, Warragul	-38.16082	145.918839	The Sky Is The Limit!	<b></b><br />In almost every town there resides a building famously known and entrenched within the town's heritage. Rarely however, does such an icon like this become available for sale. Once the home of a Railway Depot, then the home of West Gippslan...	[]	9-mcdonald-street-warragul-vic-3820-2015896159
52	2015927803	Agency	20366	CONTACT	CONTACT	CONTACT	['AirConditioning', 'Ensuite', 'Gas', 'SecureParking', 'Heating', 'Dishwasher', 'Study', 'Shed']	House	2.0	4.0	4	Melbourne Region	ST ALBANS PARK	3219	62-64 Homestead Drive, St Albans Park	-38.1906	144.393585	Genuine Family Home with Space for Everyones Toys	"<b></b><br />Completely refreshed right throughout from top to bottom, this solidly built home offers an expansive and flexible floor plan for families to comfortably call home sweet home.

Positioned on a wide allotment of approx. 730m2, the home le..."	[]	62-64-homestead-drive-st-albans-park-vic-3219-2015927803
53	2015518708	Agency	11919	CONTACT	CONTACT	CONTACT	['AirConditioning', 'BuiltInWardrobes', 'CableOrSatellite', 'SecureParking', 'SwimmingPool', 'Gym', 'AlarmSystem', 'BroadbandInternetAccess', 'Bath', 'Heating', 'Study', 'Shed', 'FullyFenced', 'SolarPanels']	House	2.0	4.0	5	Melbourne Region	TARNEIT	3029	Tarneit	-37.809166	144.6672	Exceptional Opportunity	"<b></b><br />Jazz Real Estate proudly presents this amazing family home set of approx 577sqm land. 
Discover a light-filled, open-plan living and dining area revolving around a sparkling kitchen showcasing high-quality, stainless-steel appliances and ..."	[]	tarneit-vic-3029-2015518708
54	2015909830	Agency	4596	$495,000 - $525,000	495000	525000	['AirConditioning', 'Ensuite', 'SwimmingPool', 'Shed']	House	2.0	3.0	6	Northern Victoria	JUNORTOUN	3551	166 Bennetts Road, Junortoun	-36.7855339	144.399979	SPACIOUS FAMILY SANCTUARY	"<b></b><br />A Charming mudbrick family home nestled amongst the trees  this five acre property is your ultimate quiet retreat. 

Imagine coming home of a night to the tranquil sounds of nature or waking up to views of your dam and spacious backyard ..."	[]	166-bennetts-road-junortoun-vic-3551-2015909830
55	2015658213	Agency	15013	$499,500	499500		['SecureParking', 'SwimmingPool', 'Study', 'SolarPanels']	House	2.0	5.0	3	South Eastern Victoria	HEYFIELD	3858	7 Mary Street, Heyfield	-37.9782372	146.785889	Fantastic Family Home	"<b></b><br />* Land Size Approx 1619sqm (Double Block) House Size Approx 30sq
* Located Adjacent To Park Lands & Short Walk To Shops & Schools
* 5 Large Bedrooms Plus Study
* Large Kitchen With Island Bench
* Open-Plan Dining/Living With Rumpus Roo..."	[]	7-mary-street-heyfield-vic-3858-2015658213
56	2015668312	Agency	4714	$499,000	499000		['AirConditioning', 'Ensuite', 'SecureParking', 'Heating']	House	2.0	3.0	4	Melbourne Region	COWES	3922	35A Plover  Street, Cowes	-38.4586067	145.211716	Stop looking,this is THE one!	"<b></b><br />The perfect getaway or home awaits with this fantastic renovated home with all the hard work done there is nothing to do but move in and enjoy.

Featuring 3 good sized bedrooms,2 modern bathrooms the master with en-suite,brand new kitche..."	[]	35a-plover-street-cowes-vic-3922-2015668312
57	2015764922	Agency	16913	$499,950 - $520,000	499950	520000	['Ensuite', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Shed']	House	2.0	4.0	3	South Western Victoria	BALLARAT EAST	3350	6 Henfield Close, Ballarat East	-37.57062	143.89476	Sensational Allotment, A Great Package In A Top Position	"<b></b><br />Amazing package, 1006sqm (Approx) with shedding and lots of room for your caravan, trailer and other vehicles
Four king size bedrooms. The master has walk in robes and a double vanity ensuite
Three living areas that offer room to move an..."	['Under offer']	6-henfield-close-ballarat-east-vic-3350-2015764922
58	2015526984	Agency	24072	$499,000 - $530,000	499000	530000	['AirConditioning', 'Ensuite', 'PetsAllowed', 'SwimmingPool', 'Dishwasher', 'Shed', 'FullyFenced', 'SolarPanels']	House	2.0	3.0	3	Northern Victoria	TOOLAMBA	3614	34 Wren Street, Toolamba	-36.4899673	145.33989	Unique home in a quality town...	"<b></b><br />The original owners have called time on this unique property and if it's quality you demand then look no further. 

Built in the 1990's and set on a 2000sqm residential block with town water is this lovely two storey home. With three bed..."	[]	34-wren-street-toolamba-vic-3614-2015526984
59	2015632026	Agency	26858	$499,000 - $548,000	499000	548000	['SecureParking', 'Heating', 'Dishwasher']	House	2.0	4.0	4	Melbourne Region	ARMSTRONG CREEK	3217	27 Vaughan Drive, Armstrong Creek	-38.2306175	144.361771	Beautifully Designed Brand-New Home for Family Living	"<b></b><br />Every element of this impressive brand-new Glenville home is pure perfection; from its striking facade through to contemporary décor & design, especially tailored to accommodate growing families.

The modern aesthetics and high-end finis..."	[]	27-vaughan-drive-armstrong-creek-vic-3217-2015632026
60	2014594714	Agency	6756	$499,000 - $525,000	499000	525000	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'AlarmSystem', 'Bath', 'Study']	House	2.0	4.0	3	Northern Victoria	SHEPPARTON	3630	21 Dunstan Court, Shepparton	-36.35828	145.409439	Outstanding Elegance	<b></b><br />From the moment you walk in the door you are greeted with style and a flood of natural light.  This 4-bedroom home with two living areas is nestled in a quiet area within walking distance to the hospitals and close to sporting facilities, ...	[]	21-dunstan-court-shepparton-vic-3630-2014594714
61	2014276721	Agency	28360	$499,500 to $529,000	499500	529000	['Ensuite', 'Heating', 'Dishwasher', 'Shed']	House	2.0	4.0	6	South Western Victoria	MOYSTON	3377	220 Wilde Lane, Moyston	-37.3224869	142.750488	LIFESTYLE PROPERTY WITH GRAMPIANS VIEWS	<b></b><br />With magnificent views of the Grampians this unique lifestyle property is sure to get your attention, an executive home on 20 fabulous acres for the family to create many memories for years to come. The moment you enter this substantial ho...	[]	220-wilde-lane-moyston-vic-3377-2014276721
62	2012927192	Agency	17238	$495,000 - $499,000	495000	499000	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'PetsAllowed', 'SecureParking', 'AlarmSystem', 'Bath', 'Heating', 'Dishwasher', 'FullyFenced', 'RainwaterStorageTank', 'SolarPanels']	House	3.0	3.0	6	South Eastern Victoria	THE HONEYSUCKLES	3851	19 Mandalay Drive, The Honeysuckles	-38.34968	147.222626	Ever wanted to live directly on a lake and next to the ocean?	"<b></b><br />Phone Enquiry ID: 11194

This near new, pristine condition, home offers the very best in comfort and lifestyle.
With a lake as your back fence and the ocean moments from your front, all you need is a house with everything to have everyt..."	[]	19-mandalay-drive-the-honeysuckles-vic-3851-2012927192
63	2015914063	Agency	26896	$495,000 - $535,000	495000	535000	['BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'Bath', 'Heating', 'Dishwasher', 'Shed']	House	2.0	4.0	6	South Western Victoria	LUCAS	3350	28 Messenger Parade, Lucas	-37.5478325	143.773087	Stunning Four Bedroom Family Home with Excellent Shedding	<b></b><br />This stunning home is meticulous in presentation from front to back, inside and out. Beautifully presented is this two-year old JG King four bedroom, two living corner allotment home overlooking wetlands and beautiful walking tracks, on a ...	[]	28-messenger-parade-lucas-vic-3350-2015914063
64	2015892382	Agency	15914	Asking $490,000 to $539,000	490000	539000	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'SecureParking', 'Heating', 'Shed']	House	2.0	4.0	4	Melbourne Region	ALBANVALE	3021	41 Oakwood Road, Albanvale	-37.7471161	144.7695	A Surprise Awaits	<b></b><br />Walking through the door into the entrance hall reveals more than one expects from the outside. The light and bright L shaped lounge and dining room is a surprise, both with tall windows, the lounge with an outlook to the garden with the d...	[]	41-oakwood-road-albanvale-vic-3021-2015892382
65	2015869168	Agency	5005	$490,000 - $530,000	490000	530000	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'AlarmSystem', 'Bath', 'Heating', 'Dishwasher', 'Shed']	House	2.0	3.0	3	Melbourne Region	LOVELY BANKS	3213	12 Endeca Court, Lovely Banks	-38.0797653	144.334564	Quality home in court location.	<b></b><br />Perfect for first homebuyers or downsizers, this modern & spacious home is the perfect alternative to building. Large master bedroom with WIR and the convenience of a luxury ensuite. The 2 remaining bedrooms, both generous in size, include...	[]	12-endeca-court-lovely-banks-vic-3213-2015869168
66	2015866047	Agency	26155	Price by Negotiation $489,000 - $529,000	489000	529000	['AirConditioning', 'Gas', 'InternalLaundry', 'Heating', 'Dishwasher', 'FullyFenced', 'WallCeilingInsulation', 'SolarHotWater', 'SolarPanels']	House	2.0	3.0	7	Melbourne Region	LARA	3212	21B Swan Street, Lara	-38.0356827	144.416321	Live Loud or in Peace & Privacy	<b></b><br />Nestled away from the world on a large 581 sqm allotment sits this near new home that will have you excited to find your own oasis. With its privacy and seclusion it will give you tranquillity or a great place to entertain, you decide. Off...	[]	21b-swan-street-lara-vic-3212-2015866047
67	2015776766	Agency	28360	$485,000 - $510,000	485000	510000	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'AlarmSystem', 'Heating', 'Study', 'Shed']	House	2.0	5.0	6	South Western Victoria	ARARAT	3377	21 Blackie  Avenue, Ararat	-37.2901726	142.917633	Executive Family Living in an Elite Location	<b></b><br />Exceptionally well designed this alluring family residence provides a picturesque profile offering an exceptional lifestyle in Ararat's West End which is filled with quality homes and a terrific sense of community that you simply cannot pu...	[]	21-blackie-avenue-ararat-vic-3377-2015776766
68	2015769835	Agency	16363	NA	NA	NA	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'NorthFacing', 'AlarmSystem', 'Shed']	House	2.0	4.0	3	Melbourne Region	LARA	3212	3 Anna Court, Lara	-38.019043	144.390091	Updated Four Bedroom Family Home with Excellent Shedding!	"<b></b><br />If you have been searching for an immaculate four bedroom home to call your own with brilliant yard space and excellent shedding then stop and take a look at this terrific property.

This delightful brick residence has been lovingly main..."	['Under offer']	3-anna-court-lara-vic-3212-2015769835
69	2015823920	Agency	27786	$485,000-$530,000	485000	530000	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'SwimmingPool', 'Heating', 'Dishwasher', 'Shed', 'FullyFenced']	House	3.0	4.0	3	Northern Victoria	NICHOLS POINT	3501	80 Ginquam Avenue, Nichols Point	-34.2299576	142.206543	Nichols Point Rural Oasis	<b></b><br />This amazing character filled property boasts a renovated 4 bedroom 3 bathroom home including a self contained teenagers retreat with an amazing massive outdoor entertaining area overlooking the stunning inground pool, all set on ¾ of an a...	['Under offer']	80-ginquam-avenue-nichols-point-vic-3501-2015823920
70	2015819762	Agency	30303	CONTACT	CONTACT	CONTACT	['AirConditioning', 'BuiltInWardrobes', 'SecureParking', 'Heating']	House	2.0	4.0	4	Melbourne Region	KURUNJANG	3337	236 Centenary Avenue, Kurunjang	-37.67277	144.571777	Ready to Move in or invest!	"<b></b><br />236 CENTENARY AVENUE, KURUNJANG, VIC 3337 

This perfect family home offers plenty of space for the growing family or a great investment opportunity, located in a popular pocket of Kurunjang. This home is comprising of 4 greatly sized be..."	[]	236-centenary-avenue-kurunjang-vic-3337-2015819762
71	2014714605	Agency	26896	$480,000 - $520,000	480000	520000	[]	House	2.0	4.0	3	South Western Victoria	LINTON	3360	73 Sussex Street, Linton	-37.6870537	143.562759	Your Chance To Own Iconic Pub Etched in History	<b></b><br />Welcome to the Railway Hotel or better known to the locals as The Linton Pub. Locally owned & operated since 2007 they have really put their own country stamp on things.  Introducing classic country pub meals, Jazz & Blues music days on a ...	[]	73-sussex-street-linton-vic-3360-2014714605
72	2015817557	Agency	27888	$480,000-$510,000	480000	510000	['Ensuite', 'SecureParking', 'Heating', 'Shed']	House	2.0	4.0	8	South Eastern Victoria	LONGWARRY	3816	8 Burnnett Court, Longwarry	-38.107872	145.769119	MASSIVE SHED -tradies/car enthusiasts	<b></b><br />Rarely will you find a spacious 4 bedroom home on a large block of approx 723m2 with a huge shed. This home offers a generous master with ensuite and walk in robe plus 3 more bedrooms all with BIRs. The separate lounge is perfect to kick b...	['Under offer']	8-burnnett-court-longwarry-vic-3816-2015817557
73	2015921324	Agency	17493	$495,000 - $520,000	495000	520000	['AirConditioning', 'BuiltInWardrobes', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Study', 'Shed', 'FullyFenced', 'SolarPanels']	House	2.0	4.0	4	Northern Victoria	CHEWTON	3451	26 Eureka Street, Chewton	-37.0801773	144.245834	Spoilt for Choice	"<b></b><br />Dual living, double the rental, Airbnb or extended family; so many options and possibly more that we havent even thought of. This fantastic property will leave you spoilt for choice. 
Situated on a generous corner allotment of just over 1..."	[]	26-eureka-street-chewton-vic-3451-2015921324
74	2015763946	Agency	7279	$470,000 to $510,000	470000	510000	['Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'Heating', 'Study', 'Shed', 'FullyFenced', 'OutdoorSpa']	House	2.0	4.0	4	Melbourne Region	KINGLAKE	3763	18 The Ridge, Kinglake	-37.5249138	145.35556	FOUR BEDROOM HOME RIPE FOR RENOVATION ON LARGE ALLOTMENT	<b></b><br />An ideal opportunity to gain a foothold in the Kinglake market, with a little imagination, this property could become a real treasure. The classic 50's weatherboard home is ideal for those looking for a quality investment property to add t...	[]	18-the-ridge-kinglake-vic-3763-2015763946
75	2015732800	Agency	28524	$470,000 - $510,000	470000	510000	['Ensuite', 'SecureParking', 'Heating', 'Dishwasher', 'SolarPanels']	House	2.0	4.0	3	Melbourne Region	HARKNESS	3337	2 Allambee Drive, Harkness	-37.65513	144.57283	Best Value In Harkness	"<b></b><br />This youthful four-bedroom beauty is located in one of Melton's most sort after locations - Harkness!
Boasting a separate theatre room plus a spacious open plan kitchen, living and dining area! The kitchen is fitted with modern stainless-s..."	[]	2-allambee-drive-harkness-vic-3337-2015732800
76	2015934927	Agency	19996	$550,000 - $580,000	550000	580000	['AirConditioning', 'BuiltInWardrobes', 'Gas', 'SecureParking', 'Shed']	House	2.0	3.0	6	Melbourne Region	NARRE WARREN	3805	22 Greenacre Crescent, Narre Warren	-38.0120468	145.306625	Great Location, Amazing Shed	"<b></b><br />House with potential set on 659m2 (approx.) land, massive shed with mezzanine & hoist. 

Property features include:
*3 bedrooms, 2 with built in robes, all serviced by the main bathroom
*Large lounge with timber laminate flooring, reve..."	['New']	22-greenacre-crescent-narre-warren-vic-3805-2015934927
77	2015939114	Agency	27443	$535,000	535000		['Ensuite', 'Gas', 'SecureParking', 'SwimmingPool', 'NorthFacing', 'Heating', 'Study', 'Shed']	House	2.0	4.0	4	Northern Victoria	HORSHAM	3400	1 Burnett Street, Horsham	-36.7276077	142.198471	Family home with pool & entertaining.	"<b></b><br />Situated in the popular Southbank area this family home is set for all seasons.  
The spacious open plan kitchen features large corner pantry, double sink and plenty of storage.
Adjoining living/meals area is complete with free standing wo..."	['New']	1-burnett-street-horsham-vic-3400-2015939114
78	2015945038	Agency	21221	$512,000	512000		['BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'Heating', 'Shed']	House	2.0	4.0	4	Northern Victoria	MYRTLEFORD	3737	648 Buffalo River Road, Myrtleford	-36.6038971	146.686035	HISTORY AND OLD WORLD CHARM	"<b></b><br />This Victorian style homestead offers a glimpse of yesteryear. With 14ft ceilings lined with dark timber, exposed timber floors and double brick throughout, the home has space and comfort to add to the overall historic feel.
Three extreme..."	['New']	648-buffalo-river-road-myrtleford-vic-3737-2015945038
79	2015942847	Agency	19219	$510,000	510000		['Ensuite', 'SecureParking', 'Heating', 'GardenCourtyard']	House	2.0	3.0	3	South Eastern Victoria	BRUTHEN	3885	5 Cornwalls Road, Bruthen	-37.71352	147.833908	BEAUTIFUL VIEWS, IMMACULATE PROPERTY ON 4 ACRES	<b></b><br />Set on a quiet road overlooking the picturesque Bruthen valley is this immaculate 3 bedroom brick home. Set on 4 acres, the home is surrounded by beautiful gardens and fruit trees, creating an oasis amongst the rural landscape. Walking ins...	['New']	5-cornwalls-road-bruthen-vic-3885-2015942847
80	2015940668	Agency	14766	$499,000 - $539,000	499000	539000	['AirConditioning', 'BuiltInWardrobes', 'Gas', 'SecureParking', 'AlarmSystem', 'Heating', 'Dishwasher', 'Shed', 'FullyFenced', 'SolarHotWater']	House	2.0	3.0	4	Melbourne Region	MOUNT DUNEED	3217	12 GALACTIC STREET, Mount Duneed	-38.2237434	144.320877	Out of this world  - 12 Galactic St, Mt Duneed	<b></b><br />We welcome you home to modern & contemporary living in Armstrong Estate, Mount Duneed. Boasting a generous floor plan including a Master with en-suite, a spacious central bathroom, 2 bedrooms with BIRs & a light filled open plan kitchen/di...	['New']	12-galactic-street-mount-duneed-vic-3217-2015940668
81	2014660272	Agency	12386	$599,000	599000		['Gas', 'WaterViews', 'Bath']	House	2.0	6.0	8	Melbourne Region	GRANTVILLE	3984	9-13 Shepherd Road, Grantville	-38.4122772	145.541214	DUAL LIVING ON A HUGE BLOCK WITH WATER VIEWS!	<b></b><br />Offers are invited on this truly unique opportunity! This premiere property is situated on approx 1724 square metres of land (equivalent to three house blocks).  Being in an elevated position you enjoy views of Westernport Bay from the exp...	[]	9-13-shepherd-road-grantville-vic-3984-2014660272
82	2015880082	Agency	25162	$590,000 - $620,000	590000	620000	['AirConditioning', 'BuiltInWardrobes', 'SecureParking', 'Bath']	House	2.0	4.0	3	Northern Victoria	STRATHFIELDSAYE	3551	16 Hampshire Place, Strathfieldsaye	-36.80691	144.344025	Privacy, convenience and immaculate in Strathfieldsaye...	"<b></b><br />If you are looking to secure the ideal Strathfieldsaye family home that is leaps and bounds ahead of any other then look no further than 16 Hampshire Place.

An immaculately presented home on a quarter acre block featuring all the amenit..."	[]	16-hampshire-place-strathfieldsaye-vic-3551-2015880082
83	2014914094	Agency	26110	$599,000	599000		['AirConditioning', 'SecureParking', 'SwimmingPool', 'Study']	House	2.0	4.0	5	South Eastern Victoria	LEONGATHA	3953	45-47 ROUGHEAD STREET, Leongatha	-38.47189	145.949265	PERFECTLY RESTORED	<b></b><br />Built in the late 1920's, this solid brick home has been lovingly restored to beyond its original splendour.  No detail has been overlooked as  modern convenience has been woven in to create a comfortable family home with genuine period ch...	[]	45-47-roughead-street-leongatha-vic-3953-2014914094
84	2014852789	Agency	12386	$599,000	599000		['Floorboards', 'SecureParking', 'WaterViews', 'Bath', 'Heating', 'Shed']	House	2.0	3.0	6	Melbourne Region	CORINELLA	3984	153 Smythe Street, Corinella	-38.4092445	145.4216	PERFECT FOR HOME BUSINESS W 10x7M WORKSHOP!	<b></b><br />Situated on the point at Corinella is this elevated three bedroom, two bathroom brick home with water views on a huge allotment of 809 square metres, only metres from the boat ramp with excellent access to some of the best fishing in Weste...	[]	153-smythe-street-corinella-vic-3984-2014852789
85	2015889088	Agency	23620	$600,000	600000		['Ensuite', 'SecureParking', 'SwimmingPool', 'Bath', 'Study']	House	2.0	5.0	6	Northern Victoria	EUROA	3666	40-42 Hunter Street, Euroa	-36.75141	145.578644	Hidden Treasure	<b></b><br />This immaculately presented property is a 'hidden treasure' waiting to be discovered.  Nestled quietly behind an impressive fence the spacious BV family home welcomes you in.  Comprising 5 bedrooms, master with ensuite & WIR, study, huge o...	[]	40-42-hunter-street-euroa-vic-3666-2015889088
86	2015922496	Agency	32607	CONTACT	CONTACT	CONTACT	[]	House	4.0	5.0	4	Melbourne Region	EPPING	3076	52 Great Brome Ave, Epping	-37.6350441	145.020355	Perfect For Investors & Builders	"<b></b><br />Smart Location Real-estate is proud to present 52 Great Brome Ave Epping Vic 3076

Amazing opportunity for a smart investor ready to repair this home on 606m2 BLOCK
This house had a fire, Is currently damaged. It's on the market for sal..."	[]	52-great-brome-ave-epping-vic-3076-2015922496
87	2015723200	Agency	8215	$599,000	599000		['Study']	House	2.0	3.0	6	South Eastern Victoria	ATHLONE	3818	675 CLIFTON ROAD, Athlone	-38.24203	145.758926	TRANQUIL OASIS- 3 ACRES	<b></b><br />You will fall in love with the character of the home with its large verandas, high ceilings, period features and ornate gardens. The home itself comprises a large formal lounge with open fire, country kitchen, 3 bedrooms, study and 2 bathr...	[]	675-clifton-road-athlone-vic-3818-2015723200
88	2015880542	Agency	29722	$600,000-$650,000	600000	650000	['AirConditioning', 'BuiltInWardrobes', 'Floorboards', 'SecureParking', 'SwimmingPool', 'Heating', 'Study']	House	2.0	4.0	4	Melbourne Region	POINT COOK	3030	58 Carrick Street, Point Cook	-37.909977	144.770081	Prime Location For First Home Buyer And Investor	<b></b><br />Nestled in the center of the popular Saltwater Coast Estate, Surrounding by schools ,child care ,swimming pool ,communication center, shopping village, and public transport.this four (4) bedroom house has every thing that you need to call ...	[]	58-carrick-street-point-cook-vic-3030-2015880542
89	2015690104	Agency	12989	$600,000-$660,000	600000	660000	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Heating', 'SolarPanels']	House	2.0	4.0	3	Melbourne Region	ST LEONARDS	3223	St Leonards	-38.1666679	144.71666	Superb Location - Large Family Home	<b></b><br />Enjoy the best that St Leonards has to offer by securing this immaculate four bedroom family home.  Situated less than 1km from the sparkling shores of Port Phillip Bay and the boutique shopping strip of St Leonards, this year 2000 built h...	[]	st-leonards-vic-3223-2015690104
90	2015823857	Agency	8231	$580,000 - $635,000	580000	635000	['Ensuite', 'Study']	House	2.0	3.0	4	Eastern Suburbs	WARBURTON	3799	115 Woods Point Road, Warburton	-37.7474022	145.713028	The Warm welcome of Hillside	<b></b><br />Welcome to the enchanting home that Hillside provides, with a warm welcoming feel it instantly feels like you are truly at home. The property is set back from the road and wonderfully private yet located close enough to the beautiful Yarra...	[]	115-woods-point-road-warburton-vic-3799-2015823857
91	2015412172	Agency	28354	$599,000	599000		['AirConditioning', 'Floorboards', 'InternalLaundry', 'WaterViews', 'NorthFacing', 'Dishwasher', 'FullyFenced', 'WallCeilingInsulation', 'GardenCourtyard']	House	3.0	4.0	4	South Eastern Victoria	LAKES ENTRANCE	3909	109 Capes Road, Lakes Entrance	-37.8641357	147.981979	Spectacular - In So Many Ways	"<b></b><br />With stunning views from North Arm to the township and beyond in one direction, and rural and bush views as you pan around to the west and north, you know you have something special here.
With the exception of the downstairs self-contained..."	[]	109-capes-road-lakes-entrance-vic-3909-2015412172
92	2015713669	Agency	27503	$600,000 - $650,000	600000	650000	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'Heating', 'Shed']	House	2.0	4.0	4	Northern Victoria	ROMSEY	3434	15 Clover Court, Romsey	-37.3419456	144.732529	Perched On A Hill	<b></b><br />Those keen on warmth, character and a quite court location will be delighted by the living and accommodation presented by this much-loved family home. The property is set among easy care gardens that include a generous all season under cov...	['Under offer']	15-clover-court-romsey-vic-3434-2015713669
93	2014818025	Agency	31475	$599,000	599000		['BuiltInWardrobes', 'Ensuite', 'Dishwasher', 'Study', 'Shed']	House	2.0	3.0	4	Northern Victoria	BEECHWORTH	3747	62 YORK LANE, Beechworth	-36.40173	146.68573	A HOUSE FOR FREE!	"<b></b><br />*2 Houses for the price of 1 
Home 1
Ranch Style home situated on the property facing North overlooking bush land
3 bedroom home with ensuite to main
open plan kitchen / dining / lounge
Slow combustion wood heater and stove
period st..."	[]	62-york-lane-beechworth-vic-3747-2014818025
94	2015877584	Agency	4692	$600,000 - $650,000	600000	650000	['Ensuite', 'SecureParking', 'SwimmingPool', 'Heating', 'Study']	House	2.0	4.0	3	Melbourne Region	KEILOR DOWNS	3038	6 Cromer Place, Keilor Downs	-37.71751	144.812775	Prime Court Location.	<b></b><br />Quality built and proudly boasting an awe inspiring fit out, this superb family entertainer has been kept like new since day one and it's ready for you to move in and enjoy. From its gorgeous rendered façade, gleaming floors and soaring hi...	['Auction Sat 14 Dec']	6-cromer-place-keilor-downs-vic-3038-2015877584
95	2015835770	Agency	5636	$580,000 - $610,000	580000	610000	['AirConditioning', 'Ensuite', 'Gas', 'InternalLaundry', 'Bath', 'Dishwasher', 'Study', 'Shed', 'FullyFenced']	House	2.0	5.0	4	South Eastern Victoria	DROUIN	3818	9 Lardner Road, Drouin	-38.1408157	145.857254	The Size Will Surprise	<b></b><br />If you are looking for a spacious family home in a very convenient location look no further than No 9 Lardner Road in Drouin. The immaculately presented tri level home consists of a very large open plan living/dining and kitchen and a sepa...	[]	9-lardner-road-drouin-vic-3818-2015835770
96	2015303330	Agency	26075	$599,000-$649,000	599000	649000	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'WaterViews', 'Bath', 'Heating', 'Dishwasher']	House	2.0	3.0	4	Melbourne Region	CLIFTON SPRINGS	3222	32-34 Dandarriga  Drive, Clifton Springs	-38.1477	144.580017	Top Shelf!	<b></b><br />It is very apt that this fine residence sits proudly on one of Clifton Springs most elevated sites as it is 'top shelf' in every sense of the word. Originally a custom build of the highest calibre it has now been remastered to become the u...	[]	32-34-dandarriga-drive-clifton-springs-vic-3222-2015303330
97	2015718252	Agency	15011	$598,000	598000		['Gas', 'SwimmingPool', 'Heating', 'Study']	House	2.0	4.0	6	South Eastern Victoria	SALE	3850	92 Guthridge Parade, Sale	-38.1121979	147.0814	Fabulous family spaces in a premium location	<b></b><br />The current owners have enjoyed many years of good times and family fun at this wonderful property and now for a lucky new family a magnificent lifestyle awaits  enjoy all that this substantial two storey home has to offer set amongst a my...	['Under offer']	92-guthridge-parade-sale-vic-3850-2015718252
98	2015186778	Agency	26806	$598,000	598000		['AirConditioning', 'BuiltInWardrobes', 'SecureParking', 'Heating']	House	2.0	3.0	4	South Eastern Victoria	LAKES ENTRANCE	3909	24 Beveridges Road, Lakes Entrance	-37.8675346	148.0269	Home & Views of Grand Proportions	<b></b><br />Located in a semi-rural bush setting with uninterrupted ocean and beach views is this impressive home of note comprising 244m2 of actual living area plus extensive outdoor living areas including garage giving a total of 428m2. This wonderf...	[]	24-beveridges-road-lakes-entrance-vic-3909-2015186778
